State	ID	宽	高	方向	方向数	起始角度	角度跨度	大小数	最小大小	最大大小	大小	背景	放置	最大比划密度	最小比划密度	时间	速度	计算时间	绘画时间		边缘检测
Enable	C07T04I04N022	410	307	适应	24	197.1428571	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	0
Disable	C07T05I04N000	410	307	适应	24	197.1428571	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	0	30	38	笔画下面平均	0
Disable	C07T06I04N000	410	307	适应	24	197.1428571	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	0	30	38	笔画下面平均	0
Enable	C07T07I04N042	410	307	适应	24	197.1428571	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	57.77777778
Enable	C07T08I04N042	410	307	适应	24	197.1428571	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	49.59183673
Enable	C07T09I04N042	410	307	适应	24	197.1428571	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	43.125
Enable	C07T10I04N042	410	307	适应	24	197.1428571	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	37.90123457
Disable	C08T03I04N000	410	307	适应	24	187.5	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	0	30	38	笔画下面平均	0
Enable	C08T04I04N022	410	307	适应	24	187.5	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	0
Disable	C08T05I04N000	410	307	适应	24	187.5	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	0	30	38	笔画下面平均	0
Enable	C08T06I04N032	410	307	适应	24	187.5	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	33.6
Enable	C08T07I04N042	410	307	适应	24	187.5	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	57.77777778
Enable	C08T08I04N042	410	307	适应	24	187.5	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	49.59183673
Enable	C08T09I04N042	410	307	适应	24	187.5	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	43.125
Enable	C08T10I04N042	410	307	适应	24	187.5	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	37.90123457
Disable	C09T03I04N000	410	307	适应	24	180	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	0	30	38	笔画下面平均	0
Enable	C09T04I04N022	410	307	适应	24	180	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	0
Disable	C09T05I04N000	410	307	适应	24	180	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	0	30	38	笔画下面平均	0
Enable	C09T06I04N032	410	307	适应	24	180	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	33.6
Disable	C09T07I04N000	410	307	适应	24	180	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	0	30	38	笔画下面平均	0
Enable	C09T08I04N042	410	307	适应	24	180	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	49.59183673
Enable	C09T09I04N042	410	307	适应	24	180	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	43.125
Enable	C09T10I04N042	410	307	适应	24	180	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	37.90123457
Disable	C10T03I04N000	410	307	适应	24	174	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	0	30	38	笔画下面平均	0
Disable	C10T04I04N000	410	307	适应	24	174	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	0	30	38	笔画下面平均	0
Disable	C10T05I04N000	410	307	适应	24	174	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	0	30	38	笔画下面平均	0
Enable	C10T06I04N032	410	307	适应	24	174	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	33.6
Disable	C10T07I04N000	410	307	适应	24	174	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	0	30	38	笔画下面平均	0
Enable	C10T08I04N042	410	307	适应	24	174	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	49.59183673
Enable	C10T09I04N042	410	307	适应	24	174	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	43.125
Enable	C10T10I04N042	410	307	适应	24	174	180	2	16.2	18.2	随机	取自画纸	随机	48	14	0	6	30	38	笔画下面平均	37.90123457
Disable	C04T03I05N000	512	384	适应	29	300	180	2	13.6	15.6	随机	取自画纸	随机	48	15	0	0	35	36	笔画下面平均	0
Disable	C04T04I05N000	512	384	适应	29	300	180	2	13.6	15.6	随机	取自画纸	随机	48	15	0	0	35	36	笔画下面平均	0
Disable	C04T05I05N000	512	384	适应	29	300	180	2	13.6	15.6	随机	取自画纸	随机	48	15	0	0	35	36	笔画下面平均	0
Disable	C04T06I05N000	512	384	适应	29	300	180	2	13.6	15.6	随机	取自画纸	随机	48	15	0	0	35	36	笔画下面平均	0
Disable	C04T07I05N000	512	384	适应	29	300	180	2	13.6	15.6	随机	取自画纸	随机	48	15	0	0	35	36	笔画下面平均	0
Disable	C04T08I05N000	512	384	适应	29	300	180	2	13.6	15.6	随机	取自画纸	随机	48	15	0	0	35	36	笔画下面平均	0
Disable	C04T09I05N000	512	384	适应	29	300	180	2	13.6	15.6	随机	取自画纸	随机	48	15	0	0	35	36	笔画下面平均	0
Disable	C04T10I05N000	512	384	适应	29	300	180	2	13.6	15.6	随机	取自画纸	随机	48	15	0	0	35	36	笔画下面平均	0
Enable	C05T03I05N032	512	384	适应	29	264	180	2	13.6	15.6	随机	取自画纸	随机	48	15	0	9	35	36	笔画下面平均	82.5
